customer_id,signup_date,segment,country,acquisition_channel,is_active
C002535,2023-06-13,SMB,DJ,Organic,True
C002536,2024-09-06,SMB,PE,Organic,True
C002537,2024-03-13,Mid-Market,US,Referral,False
C002538,2023-12-12,Enterprise,ZA,Partner,True
C002539,2024-12-02,SMB,BR,Partner,True
C002540,2022-03-14,Enterprise,BE,Referral,True
C002541,2022-08-04,SMB,MM,Partner,True
C002542,2023-03-31,Mid-Market,IS,Organic,True
C002543,2022-02-01,Mid-Market,DO,Referral,True
C002544,2023-04-01,Mid-Market,AG,Paid Ads,False
C002545,2022-06-05,Mid-Market,CH,Referral,True
C002546,2023-11-12,SMB,ZM,Paid Ads,False
C002547,2022-12-10,SMB,YE,Paid Ads,True
C002548,2023-02-15,SMB,MH,Paid Ads,True
C002549,2024-09-17,Mid-Market,CH,Paid Ads,False
C002550,2022-09-18,SMB,NG,Paid Ads,True
C002551,2023-07-11,SMB,KE,Organic,False
C002552,2024-09-02,SMB,GR,Organic,True
C002553,2024-03-19,Mid-Market,FM,Referral,True
C002554,2022-11-06,SMB,ZA,Referral,False
C002555,2022-11-24,SMB,LI,Organic,True
C002556,2022-05-22,Mid-Market,NR,Paid Ads,True
C002557,2022-03-17,SMB,NG,Referral,True
C002558,2024-02-06,SMB,PY,Paid Ads,False
C002559,2022-02-04,Enterprise,RO,Paid Ads,True
C002560,2022-02-01,SMB,TV,Organic,True
C002561,2022-11-03,SMB,BR,Organic,True
C002562,2024-02-15,SMB,GE,Organic,False
C002563,2023-01-13,SMB,SG,Referral,False
C002564,2024-06-09,SMB,NR,Organic,True
C002565,2024-05-20,SMB,UA,Paid Ads,True
C002566,2024-01-25,SMB,IR,Partner,False
C002567,2022-04-17,Enterprise,MY,Paid Ads,True
C002568,2023-05-31,SMB,AG,Paid Ads,True
C002569,2023-04-02,SMB,FR,Partner,True
C002570,2023-11-10,SMB,ST,Partner,True
C002571,2024-04-02,Mid-Market,NR,Organic,True
C002572,2023-06-14,SMB,UZ,Referral,True
C002573,2024-05-30,Mid-Market,KW,Paid Ads,True
C002574,2022-05-23,Enterprise,CM,Partner,True
C002575,2023-10-07,SMB,PW,Paid Ads,True
C002576,2024-01-03,Mid-Market,DJ,Partner,True
C002577,2022-02-14,SMB,NL,Organic,True
C002578,2022-10-03,Mid-Market,ST,Partner,True
C002579,2022-10-03,SMB,GT,Referral,True
C002580,2024-04-19,SMB,LU,Organic,False
C002581,2023-01-23,Enterprise,EC,Partner,True
C002582,2022-02-10,SMB,GA,Organic,True
C002583,2023-02-15,Mid-Market,MW,Organic,True
C002584,2023-01-22,SMB,CZ,Paid Ads,True
C002585,2024-02-03,SMB,BN,Paid Ads,True
C002586,2024-07-19,SMB,MY,Partner,False
C002587,2022-11-03,Mid-Market,EG,Organic,True
C002588,2024-12-26,Mid-Market,BN,Referral,True
C002589,2024-11-29,SMB,PK,Partner,True
C002590,2023-02-24,Mid-Market,AR,Paid Ads,True
C002591,2022-05-20,SMB,MZ,Paid Ads,True
C002592,2023-07-09,Mid-Market,JO,Partner,True
C002593,2023-05-04,SMB,DE,Partner,True
C002594,2023-09-13,SMB,TM,Referral,False
C002595,2024-10-23,SMB,LK,Partner,True
C002596,2024-08-11,SMB,IQ,Organic,True
C002597,2024-02-13,SMB,NI,Partner,True
C002598,2022-01-24,Mid-Market,HT,Partner,True
C002599,2022-03-03,SMB,ES,Organic,False
C002600,2024-03-15,SMB,PE,Referral,True
C002601,2023-11-08,SMB,IN,Paid Ads,False
C002602,2024-04-30,Mid-Market,IE,Partner,True
C002603,2022-10-31,SMB,KE,Partner,True
C002604,2024-01-10,SMB,EC,Paid Ads,False
C002605,2022-04-07,Mid-Market,AO,Referral,True
C002606,2023-03-02,SMB,ET,Partner,False
C002607,2024-04-07,SMB,RS,Paid Ads,True
C002608,2024-05-04,Mid-Market,BE,Partner,True
C002609,2022-05-06,SMB,VU,Paid Ads,False
C002610,2024-01-28,SMB,BH,Referral,True
C002611,2023-01-23,Enterprise,KM,Paid Ads,False
C002612,2023-05-10,Mid-Market,BJ,Referral,True
C002613,2022-08-30,SMB,ST,Organic,True
C002614,2024-02-21,SMB,UA,Partner,True
C002615,2024-10-06,SMB,MG,Organic,False
C002616,2022-03-14,SMB,BA,Organic,True
C002617,2023-04-04,Enterprise,ML,Partner,True
C002618,2023-04-13,Mid-Market,WS,Organic,True
C002619,2023-06-23,Enterprise,CH,Paid Ads,True
C002620,2024-06-21,Mid-Market,MU,Partner,True
C002621,2022-12-05,Mid-Market,KZ,Organic,True
C002622,2023-04-13,SMB,CD,Paid Ads,True
C002623,2024-02-01,SMB,BE,Organic,True
C002624,2024-03-22,SMB,MZ,Organic,True
C002625,2022-09-11,Enterprise,GD,Referral,True
C002626,2024-07-10,SMB,SB,Partner,False
C002627,2023-07-07,Mid-Market,LS,Partner,True
C002628,2024-02-10,SMB,NL,Partner,True
C002629,2022-12-31,SMB,BD,Referral,True
C002630,2023-02-04,SMB,GW,Referral,True
C002631,2022-01-14,SMB,UA,Organic,True
C002632,2024-11-14,Mid-Market,TT,Referral,False
C002633,2024-10-12,SMB,KI,Referral,False
C002634,2022-03-19,SMB,ID,Paid Ads,True
C002635,2023-11-20,Mid-Market,NE,Referral,True
C002636,2022-09-08,Mid-Market,CA,Partner,True
C002637,2024-06-02,Mid-Market,SL,Referral,True
C002638,2023-05-01,SMB,KN,Partner,True
C002639,2022-06-29,Enterprise,TH,Partner,True
C002640,2024-09-10,Mid-Market,BS,Partner,True
C002641,2023-10-24,SMB,LU,Partner,False
C002642,2024-01-20,SMB,PG,Referral,True
C002643,2022-07-05,SMB,KI,Paid Ads,True
C002644,2022-04-07,SMB,GE,Referral,False
C002645,2022-01-15,Mid-Market,MZ,Organic,True
C002646,2022-07-29,SMB,JM,Organic,True
C002647,2022-12-03,SMB,AR,Paid Ads,True
C002648,2022-06-30,SMB,NZ,Organic,True
C002649,2023-12-02,SMB,NR,Partner,True
C002650,2022-08-07,Enterprise,LS,Paid Ads,True
C002651,2022-02-06,SMB,KG,Organic,True
C002652,2022-07-26,SMB,CO,Paid Ads,True
C002653,2024-09-03,SMB,TT,Paid Ads,False
C002654,2024-12-22,SMB,KH,Paid Ads,True
C002655,2024-12-21,Mid-Market,MN,Organic,True
C002656,2022-04-30,Mid-Market,TG,Organic,True
C002657,2022-06-07,SMB,CZ,Paid Ads,True
C002658,2023-08-28,SMB,CN,Partner,False
C002659,2022-01-01,SMB,UG,Organic,True
C002660,2024-08-23,SMB,EC,Organic,True
C002661,2024-02-18,SMB,MU,Paid Ads,True
C002662,2024-08-05,Mid-Market,CZ,Organic,True
C002663,2024-12-02,Mid-Market,CV,Organic,True
C002664,2022-05-27,SMB,LY,Partner,True
C002665,2023-09-02,SMB,GB,Paid Ads,True
C002666,2024-05-08,Mid-Market,CN,Organic,False
C002667,2022-02-06,Mid-Market,NP,Paid Ads,True
C002668,2024-08-10,SMB,AD,Paid Ads,True
C002669,2024-09-18,SMB,TH,Paid Ads,True
C002670,2022-03-07,Enterprise,WS,Organic,True
C002671,2023-06-19,SMB,ZW,Organic,True
C002672,2024-01-03,SMB,MK,Organic,True
C002673,2024-06-25,SMB,ER,Paid Ads,False
C002674,2024-10-04,Mid-Market,SR,Referral,True
C002675,2023-11-14,Mid-Market,ET,Organic,True
C002676,2022-04-21,Mid-Market,GN,Organic,True
C002677,2022-03-13,Mid-Market,UG,Referral,False
C002678,2022-08-10,SMB,MN,Paid Ads,False
C002679,2022-03-03,SMB,SD,Paid Ads,True
C002680,2023-03-25,Enterprise,GH,Referral,True
C002681,2023-03-27,Mid-Market,SG,Partner,True
C002682,2024-01-14,Mid-Market,BY,Referral,False
C002683,2024-12-03,Mid-Market,MX,Referral,True
C002684,2024-11-18,SMB,LI,Organic,True
C002685,2023-03-04,SMB,MX,Organic,False
C002686,2024-04-28,Mid-Market,ID,Paid Ads,False
C002687,2023-02-16,SMB,MD,Partner,True
C002688,2024-07-10,SMB,CL,Organic,True
C002689,2024-09-08,SMB,KI,Referral,True
C002690,2024-09-29,SMB,TW,Partner,True
C002691,2023-10-29,SMB,CR,Referral,True
C002692,2022-04-30,SMB,KE,Partner,False
C002693,2023-05-04,SMB,MU,Partner,True
C002694,2024-05-24,SMB,NP,Organic,True
C002695,2023-01-14,Enterprise,AZ,Paid Ads,True
C002696,2023-05-28,SMB,AO,Organic,True
C002697,2022-06-23,Enterprise,DO,Partner,True
C002698,2023-02-22,Mid-Market,NR,Organic,True
C002699,2023-01-26,SMB,OM,Organic,True
C002700,2024-02-26,Mid-Market,QA,Organic,True
C002701,2022-02-24,Mid-Market,AR,Partner,True
C002702,2023-08-17,SMB,TV,Referral,False
C002703,2024-04-04,Mid-Market,AD,Referral,False
C002704,2024-09-17,SMB,US,Referral,True
C002705,2024-10-27,SMB,HR,Paid Ads,True
C002706,2023-04-05,Mid-Market,WS,Paid Ads,False
C002707,2024-09-20,SMB,NZ,Paid Ads,True
C002708,2022-05-19,SMB,TH,Partner,False
C002709,2023-06-02,SMB,BT,Organic,True
C002710,2023-09-03,SMB,GT,Paid Ads,True
C002711,2024-02-08,SMB,ID,Paid Ads,True
C002712,2024-07-07,SMB,EE,Referral,True
C002713,2023-08-12,Enterprise,LY,Paid Ads,True
C002714,2022-05-14,Mid-Market,KH,Paid Ads,False
C002715,2023-03-02,SMB,TR,Referral,True
C002716,2024-02-11,SMB,KP,Referral,True
C002717,2023-09-11,Enterprise,HN,Referral,True
C002718,2023-12-22,SMB,TJ,Partner,True
C002719,2023-04-24,Mid-Market,ID,Paid Ads,False
C002720,2024-06-14,Mid-Market,BI,Organic,True
C002721,2022-03-05,Mid-Market,TD,Organic,True
C002722,2024-03-31,SMB,MX,Paid Ads,True
C002723,2024-11-10,SMB,SD,Paid Ads,True
C002724,2022-10-31,SMB,IL,Organic,True
C002725,2024-04-03,Enterprise,GW,Organic,True
C002726,2022-09-18,Enterprise,TO,Organic,False
C002727,2023-10-18,SMB,GN,Paid Ads,False
C002728,2024-03-22,SMB,UY,Referral,False
C002729,2022-07-29,Mid-Market,ES,Referral,True
C002730,2024-01-08,Mid-Market,SA,Paid Ads,True
C002731,2023-03-14,SMB,SG,Partner,True
C002732,2022-03-02,SMB,BY,Paid Ads,False
C002733,2023-08-30,Enterprise,ZM,Organic,True
C002734,2022-01-11,SMB,LB,Paid Ads,True
C002735,2024-11-06,SMB,CZ,Organic,True
C002736,2022-11-18,Mid-Market,NL,Paid Ads,True
C002737,2023-01-05,Enterprise,MH,Referral,True
C002738,2022-06-13,Mid-Market,SN,Paid Ads,True
C002739,2024-05-06,Enterprise,DZ,Partner,True
C002740,2023-04-06,SMB,ES,Organic,True
C002741,2022-10-16,Enterprise,IT,Paid Ads,True
C002742,2024-11-02,SMB,DM,Partner,False
C002743,2024-08-09,SMB,BA,Partner,False
C002744,2022-04-24,Mid-Market,GN,Paid Ads,True
C002745,2024-02-03,SMB,GH,Paid Ads,True
C002746,2024-08-06,SMB,TD,Partner,True
C002747,2023-09-20,SMB,BI,Organic,False
C002748,2022-10-18,SMB,GE,Organic,True
C002749,2024-01-16,SMB,ST,Paid Ads,True
C002750,2023-04-30,SMB,SO,Organic,True
C002751,2022-07-11,SMB,PT,Partner,True
C002752,2023-08-28,Mid-Market,LY,Organic,True
C002753,2024-08-31,Mid-Market,PL,Referral,True
C002754,2024-02-23,SMB,AE,Partner,True
C002755,2022-11-22,Mid-Market,AM,Organic,True
C002756,2022-02-13,Mid-Market,SO,Paid Ads,True
C002757,2024-09-27,Mid-Market,PA,Organic,True
C002758,2022-05-06,SMB,AO,Partner,True
C002759,2023-04-27,Mid-Market,ET,Referral,False
C002760,2022-07-10,SMB,VA,Paid Ads,False
C002761,2023-09-27,Mid-Market,KI,Referral,False
C002762,2022-10-10,SMB,FM,Paid Ads,True
C002763,2022-10-25,Mid-Market,LI,Organic,True
C002764,2024-05-19,SMB,CU,Partner,False
C002765,2023-08-19,Enterprise,SK,Paid Ads,True
C002766,2022-03-26,SMB,BO,Paid Ads,True
C002767,2024-04-28,SMB,PT,Paid Ads,False
C002768,2022-06-28,SMB,ZA,Referral,True
C002769,2022-03-11,Mid-Market,UZ,Partner,True
C002770,2024-08-17,Enterprise,CL,Referral,True
C002771,2023-01-31,Mid-Market,AL,Referral,True
C002772,2022-07-08,Enterprise,NZ,Paid Ads,True
C002773,2023-03-01,Mid-Market,AF,Partner,True
C002774,2023-04-06,Mid-Market,GB,Partner,True
C002775,2022-06-05,Enterprise,AT,Paid Ads,True
C002776,2022-11-20,SMB,AE,Referral,False
C002777,2022-08-08,SMB,CG,Paid Ads,False
C002778,2024-03-04,Enterprise,IL,Paid Ads,True
C002779,2024-07-18,SMB,GA,Referral,False
C002780,2022-05-31,Mid-Market,CF,Paid Ads,False
C002781,2022-04-19,Mid-Market,ES,Paid Ads,True
C002782,2024-10-31,SMB,NI,Referral,True
C002783,2024-08-24,SMB,GM,Referral,True
C002784,2023-04-04,SMB,TH,Partner,True
C002785,2024-01-26,SMB,AM,Referral,False
C002786,2023-07-03,SMB,ZW,Referral,True
C002787,2024-11-05,Mid-Market,LS,Referral,True
C002788,2024-11-22,SMB,MZ,Paid Ads,True
C002789,2022-11-02,SMB,AE,Partner,True
C002790,2024-07-10,SMB,DE,Organic,True
C002791,2022-11-08,SMB,GT,Partner,True
C002792,2024-04-27,SMB,TR,Paid Ads,True
C002793,2022-11-10,SMB,LC,Partner,True
C002794,2022-11-30,Mid-Market,RU,Paid Ads,True
C002795,2023-08-19,Enterprise,FI,Paid Ads,True
C002796,2022-02-20,SMB,GH,Referral,False
C002797,2023-12-29,Enterprise,MM,Organic,True
C002798,2022-08-18,SMB,ZA,Partner,True
C002799,2024-01-14,Mid-Market,MD,Referral,True
C002800,2023-05-11,SMB,PT,Organic,True
C002801,2024-08-08,SMB,DK,Partner,True
C002802,2022-10-10,SMB,ID,Referral,True
C002803,2022-04-25,Mid-Market,CR,Paid Ads,True
C002804,2024-02-21,SMB,JO,Partner,True
C002805,2024-02-08,Mid-Market,CN,Paid Ads,True
C002806,2022-08-26,Mid-Market,PL,Organic,True
C002807,2022-05-06,SMB,GD,Paid Ads,False
C002808,2024-03-04,SMB,DK,Referral,True
C002809,2023-08-25,SMB,CD,Paid Ads,True
C002810,2022-06-08,Mid-Market,KP,Referral,True
C002811,2022-07-15,SMB,CN,Referral,True
C002812,2023-10-27,SMB,QA,Referral,True
C002813,2024-11-17,SMB,PL,Referral,False
C002814,2023-07-01,Mid-Market,CA,Partner,True
C002815,2023-02-18,SMB,MZ,Referral,True
C002816,2024-08-09,Mid-Market,TV,Paid Ads,True
C002817,2024-05-05,SMB,RS,Organic,False
C002818,2024-10-07,SMB,JP,Partner,False
C002819,2022-05-22,SMB,RU,Partner,True
C002820,2023-05-08,SMB,IS,Paid Ads,True
C002821,2024-08-21,Enterprise,FM,Referral,True
C002822,2024-07-03,SMB,MC,Paid Ads,True
C002823,2023-06-18,SMB,BO,Paid Ads,False
C002824,2023-06-30,SMB,YE,Referral,True
C002825,2022-08-29,Mid-Market,HN,Organic,True
C002826,2023-04-11,SMB,FJ,Organic,True
C002827,2022-03-31,SMB,SR,Paid Ads,False
C002828,2022-03-19,SMB,RU,Paid Ads,True
C002829,2023-10-19,SMB,ID,Partner,False
C002830,2024-01-20,Enterprise,TN,Partner,True
C002831,2022-08-27,Enterprise,SI,Paid Ads,True
C002832,2023-03-31,SMB,KN,Partner,False
C002833,2023-01-10,SMB,CU,Partner,True
C002834,2023-02-07,SMB,RS,Partner,True
C002835,2024-03-25,SMB,ME,Organic,True
C002836,2022-11-19,SMB,NP,Referral,True
C002837,2022-07-12,Mid-Market,LS,Organic,False
C002838,2023-11-10,SMB,SR,Referral,True
C002839,2024-05-19,SMB,CY,Paid Ads,True
C002840,2022-10-25,SMB,KM,Paid Ads,True
C002841,2022-04-23,Enterprise,GN,Partner,True
C002842,2022-10-29,SMB,TH,Organic,True
C002843,2024-11-26,SMB,CD,Organic,True
C002844,2022-01-28,Mid-Market,HN,Referral,True
C002845,2023-04-23,SMB,GW,Referral,True
C002846,2024-10-12,SMB,ME,Partner,True
C002847,2022-04-08,Enterprise,HT,Referral,True
C002848,2024-12-13,SMB,GE,Partner,True
C002849,2024-03-23,SMB,MK,Partner,True
C002850,2023-07-13,Mid-Market,BT,Referral,True
C002851,2023-02-17,SMB,GA,Partner,False
C002852,2022-04-08,SMB,JP,Referral,False
C002853,2023-09-12,Enterprise,CN,Paid Ads,True
C002854,2024-11-12,SMB,BE,Paid Ads,False
C002855,2024-10-21,SMB,DO,Partner,True
C002856,2022-02-02,Mid-Market,AF,Paid Ads,True
C002857,2022-12-16,SMB,BO,Partner,False
C002858,2024-01-30,SMB,CF,Paid Ads,False
C002859,2024-12-19,SMB,ZA,Referral,False
C002860,2022-09-15,SMB,BB,Paid Ads,True
C002861,2024-10-01,Mid-Market,SI,Partner,True
C002862,2024-04-14,Enterprise,PY,Referral,True
C002863,2023-06-27,SMB,KR,Referral,True
C002864,2024-04-07,Mid-Market,BO,Paid Ads,True
C002865,2024-05-17,SMB,EC,Organic,True
C002866,2022-08-05,SMB,MW,Partner,True
C002867,2024-02-08,Enterprise,GR,Paid Ads,True
C002868,2022-08-15,Enterprise,TT,Partner,True
C002869,2022-09-23,Mid-Market,TR,Partner,True
C002870,2022-01-03,SMB,DE,Organic,True
C002871,2024-08-08,Mid-Market,CF,Paid Ads,True
C002872,2024-06-06,Enterprise,IT,Paid Ads,True
C002873,2023-08-02,SMB,ET,Organic,True
C002874,2023-02-26,SMB,NZ,Organic,True
C002875,2024-11-14,SMB,RU,Organic,True
C002876,2023-11-20,Mid-Market,PH,Referral,True
C002877,2023-07-15,Mid-Market,IN,Paid Ads,True
C002878,2024-06-25,Mid-Market,FR,Organic,True
C002879,2022-11-12,Mid-Market,GW,Paid Ads,True
C002880,2023-10-27,SMB,TZ,Organic,True
C002881,2024-09-11,Enterprise,BE,Paid Ads,True
C002882,2023-01-02,SMB,ID,Partner,False
C002883,2022-07-15,Mid-Market,KG,Organic,False
C002884,2022-01-10,SMB,ET,Paid Ads,False
C002885,2022-07-13,SMB,KG,Referral,True
C002886,2022-11-10,SMB,SG,Organic,True
C002887,2023-12-07,SMB,SK,Paid Ads,True
C002888,2024-11-11,Mid-Market,NI,Referral,True
C002889,2023-05-30,Mid-Market,SG,Referral,True
C002890,2024-09-07,SMB,MH,Organic,True
C002891,2024-09-20,SMB,SK,Partner,True
C002892,2023-06-13,SMB,SL,Paid Ads,True
C002893,2022-08-26,SMB,PH,Partner,True
C002894,2023-06-26,SMB,KZ,Paid Ads,False
C002895,2022-08-30,SMB,AM,Organic,True
C002896,2022-02-15,SMB,TJ,Organic,True
C002897,2024-07-15,Mid-Market,CV,Paid Ads,True
C002898,2024-06-23,SMB,CL,Partner,True
C002899,2023-04-14,SMB,MA,Partner,False
C002900,2024-10-05,Enterprise,LK,Organic,True
C002901,2023-08-27,Enterprise,MW,Paid Ads,True
C002902,2024-06-03,SMB,KW,Organic,False
C002903,2024-12-15,SMB,LC,Referral,True
C002904,2024-05-22,SMB,CD,Referral,True
C002905,2022-02-10,SMB,NP,Paid Ads,False
C002906,2024-10-29,SMB,CF,Referral,True
C002907,2022-08-30,SMB,EC,Partner,False
C002908,2024-08-08,SMB,RU,Paid Ads,True
C002909,2022-01-26,SMB,CL,Paid Ads,True
C002910,2023-08-13,SMB,KM,Referral,False
C002911,2023-12-03,Mid-Market,BR,Organic,False
C002912,2024-08-18,SMB,RS,Organic,True
C002913,2024-07-21,Mid-Market,US,Organic,True
C002914,2024-09-13,SMB,SD,Partner,False
C002915,2023-07-18,SMB,NE,Referral,True
C002916,2022-03-18,Enterprise,LR,Organic,True
C002917,2022-07-21,SMB,FM,Organic,True
C002918,2022-11-03,SMB,LU,Organic,True
C002919,2024-03-02,Enterprise,CG,Paid Ads,True
C002920,2024-01-22,SMB,HN,Organic,True
C002921,2022-06-12,SMB,CH,Referral,True
C002922,2024-05-13,Mid-Market,LS,Referral,True
C002923,2023-01-04,Mid-Market,IQ,Organic,True
C002924,2022-01-29,SMB,FJ,Referral,True
C002925,2023-04-30,Mid-Market,BG,Referral,True
C002926,2023-05-07,SMB,SA,Paid Ads,True
C002927,2023-06-27,SMB,ME,Organic,True
C002928,2024-05-07,SMB,IR,Partner,True
C002929,2024-12-16,SMB,MR,Referral,True
C002930,2024-08-17,SMB,SD,Paid Ads,True
C002931,2023-02-11,Mid-Market,MK,Organic,True
C002932,2023-07-01,SMB,SR,Partner,False
C002933,2022-05-04,SMB,SM,Referral,True
C002934,2024-01-23,SMB,ST,Paid Ads,True
C002935,2022-10-06,Enterprise,AF,Partner,True
C002936,2023-04-13,Enterprise,GR,Referral,True
C002937,2023-05-28,Enterprise,BY,Organic,True
C002938,2022-10-23,SMB,CL,Organic,True
C002939,2022-05-07,Mid-Market,NL,Organic,False
C002940,2023-06-03,SMB,GT,Organic,True
C002941,2023-01-15,Enterprise,LR,Referral,True
C002942,2022-09-27,Mid-Market,CO,Partner,True
C002943,2022-05-18,SMB,DO,Paid Ads,True
C002944,2022-02-05,Mid-Market,OM,Paid Ads,True
C002945,2023-09-14,SMB,CZ,Paid Ads,False
C002946,2024-04-08,SMB,CN,Partner,True
C002947,2024-07-05,Mid-Market,MV,Referral,True
C002948,2024-03-30,SMB,IS,Paid Ads,True
C002949,2022-02-27,SMB,PA,Referral,True
C002950,2023-08-22,SMB,FI,Referral,True
C002951,2024-10-08,Mid-Market,KM,Organic,True
C002952,2023-11-02,SMB,TZ,Paid Ads,True
C002953,2023-06-12,SMB,DJ,Partner,True
C002954,2024-12-06,Mid-Market,SY,Paid Ads,True
C002955,2024-06-27,Enterprise,LC,Partner,True
C002956,2024-12-28,SMB,CH,Organic,True
C002957,2024-07-29,Mid-Market,CF,Paid Ads,True
C002958,2023-10-10,Enterprise,UG,Organic,True
C002959,2022-05-30,SMB,LC,Partner,True
C002960,2023-12-17,SMB,MU,Organic,False
C002961,2022-02-19,SMB,RU,Organic,True
C002962,2022-04-13,SMB,ET,Partner,True
C002963,2023-12-01,Enterprise,AG,Paid Ads,True
C002964,2023-04-28,SMB,ET,Partner,True
C002965,2023-04-23,Mid-Market,SR,Partner,True
C002966,2022-08-03,Mid-Market,BI,Organic,True
C002967,2023-09-21,SMB,US,Partner,True
C002968,2023-09-21,Mid-Market,BI,Partner,True
C002969,2023-04-06,SMB,WS,Paid Ads,True
C002970,2022-01-02,SMB,US,Organic,True
C002971,2023-11-03,SMB,NL,Organic,False
C002972,2023-12-23,SMB,EE,Partner,True
C002973,2023-03-20,SMB,TH,Partner,True
C002974,2023-02-23,Mid-Market,VU,Organic,True
C002975,2024-10-16,SMB,IQ,Partner,False
C002976,2022-09-18,Mid-Market,MW,Referral,True
C002977,2023-06-01,SMB,CY,Partner,False
C002978,2022-12-10,SMB,QA,Partner,True
C002979,2022-12-13,SMB,PL,Organic,True
C002980,2024-09-22,Mid-Market,PY,Organic,True
C002981,2023-05-18,SMB,ZW,Partner,False
C002982,2022-03-24,SMB,MG,Paid Ads,True
C002983,2022-12-15,SMB,GD,Organic,True
C002984,2023-10-04,Enterprise,IL,Partner,True
C002985,2023-07-11,SMB,DE,Organic,True
C002986,2023-08-08,SMB,QA,Partner,False
C002987,2022-02-19,Enterprise,MM,Referral,True
C002988,2023-03-28,SMB,LK,Organic,True
C002989,2023-06-24,SMB,TT,Paid Ads,True
C002990,2022-09-05,SMB,NE,Organic,False
C002991,2023-04-10,SMB,BR,Partner,True
C002992,2022-02-25,Enterprise,TH,Partner,True
C002993,2022-08-19,Enterprise,PT,Paid Ads,True
C002994,2024-06-12,SMB,SR,Paid Ads,False
C002995,2024-11-15,Mid-Market,VC,Referral,True
C002996,2023-11-29,SMB,KP,Referral,False
C002997,2022-09-15,SMB,WS,Referral,True
C002998,2023-06-18,SMB,LC,Paid Ads,True
C002999,2024-04-18,SMB,ES,Partner,True
C003000,2023-05-22,Mid-Market,LK,Organic,True
C003001,2024-02-29,SMB,NA,Organic,True
C003002,2022-12-12,SMB,DZ,Paid Ads,True
C003003,2024-02-15,SMB,ID,Referral,True
C003004,2024-01-17,Mid-Market,HT,Referral,True
C003005,2024-10-01,SMB,BH,Organic,True
C003006,2023-02-07,Mid-Market,IR,Organic,True
C003007,2023-05-07,SMB,SE,Organic,False
C003008,2022-04-26,SMB,CO,Organic,True
C003009,2024-11-01,Mid-Market,ZA,Paid Ads,False
C003010,2022-07-13,SMB,OM,Organic,True
C003011,2022-01-18,SMB,IN,Partner,True
C003012,2024-11-10,SMB,SK,Referral,True
C003013,2022-10-17,SMB,UA,Referral,True
C003014,2022-02-22,SMB,ZW,Referral,True
C003015,2023-10-30,Mid-Market,BZ,Paid Ads,True
C003016,2022-09-20,SMB,US,Paid Ads,True
C003017,2023-08-26,SMB,MZ,Referral,True
C003018,2022-03-17,Enterprise,KG,Partner,False
C003019,2024-12-06,SMB,NI,Organic,True
C003020,2024-04-21,SMB,VC,Partner,True
C003021,2022-04-06,Enterprise,NR,Organic,True
C003022,2024-11-26,SMB,KZ,Organic,True
C003023,2022-07-09,SMB,BN,Paid Ads,True
C003024,2022-04-01,SMB,KW,Referral,False
C003025,2024-08-02,Mid-Market,PL,Organic,True
C003026,2024-03-08,SMB,CM,Referral,True
C003027,2022-06-26,Enterprise,AE,Partner,True
C003028,2023-05-24,Mid-Market,GB,Paid Ads,True
C003029,2024-08-06,SMB,AU,Partner,True
C003030,2024-03-08,Mid-Market,GN,Paid Ads,True
C003031,2023-06-01,SMB,NR,Paid Ads,True
C003032,2022-05-01,Mid-Market,NI,Paid Ads,True
C003033,2022-01-02,SMB,GW,Organic,False
C003034,2024-04-17,SMB,SB,Organic,True
C003035,2024-08-26,Mid-Market,ET,Paid Ads,True
C003036,2022-07-16,Mid-Market,MD,Referral,True
C003037,2023-03-07,SMB,CR,Referral,True
C003038,2022-09-08,SMB,MT,Organic,False
C003039,2024-02-17,SMB,LA,Referral,True
C003040,2024-12-02,Mid-Market,DZ,Organic,True
C003041,2024-01-14,Enterprise,BS,Organic,True
C003042,2022-07-01,SMB,HN,Referral,False
C003043,2022-04-08,SMB,SK,Paid Ads,True
C003044,2022-04-03,SMB,IS,Paid Ads,True
C003045,2024-08-04,SMB,SG,Referral,True
C003046,2022-06-10,Enterprise,MW,Referral,True
C003047,2023-08-16,Enterprise,ZA,Paid Ads,True
C003048,2024-12-05,Enterprise,US,Paid Ads,True
C003049,2022-07-28,Enterprise,CO,Partner,True
C003050,2024-07-24,SMB,ML,Referral,False
C003051,2023-10-20,SMB,IT,Paid Ads,True
C003052,2024-05-30,SMB,VA,Organic,True
C003053,2023-09-04,Enterprise,NL,Partner,True
C003054,2024-06-27,SMB,IL,Referral,True
C003055,2022-04-16,SMB,ID,Organic,True
