payment_id,customer_id,payment_date,amount,payment_status
P3589277,C000373,2024-10-10,59.99,Success
P1860180,C000373,2024-11-09,59.99,Success
P9655844,C000373,2024-12-09,59.99,Success
P9261459,C000374,2023-11-20,59.99,Success
P5265591,C000374,2023-12-20,59.99,Success
P3937787,C000374,2024-01-19,59.99,Success
P8590729,C000374,2024-02-18,59.99,Success
P4663779,C000374,2024-03-19,59.99,Success
P9642115,C000374,2024-04-18,59.99,Success
P7119335,C000374,2024-05-18,59.99,Success
P9802311,C000375,2022-11-10,129.99,Success
P8347537,C000375,2022-12-10,129.99,Success
P4729870,C000375,2023-01-09,129.99,Success
P1845458,C000375,2023-02-08,129.99,Success
P1875987,C000375,2023-03-10,129.99,Success
P1074344,C000375,2023-04-09,129.99,Success
P5135963,C000375,2023-05-09,129.99,Success
P8627280,C000375,2023-06-08,0.0,Failed
P8293217,C000375,2023-07-08,129.99,Success
P7406114,C000375,2023-08-07,129.99,Success
P7097329,C000375,2023-09-06,129.99,Success
P6968141,C000375,2023-10-06,129.99,Success
P8411592,C000375,2023-11-05,129.99,Success
P2570802,C000375,2023-12-05,129.99,Success
P6321395,C000375,2024-01-04,129.99,Success
P4932085,C000375,2024-02-03,129.99,Success
P6576680,C000375,2024-03-04,129.99,Success
P9414443,C000375,2024-04-03,129.99,Success
P1625355,C000375,2024-05-03,129.99,Success
P9961820,C000375,2024-06-02,129.99,Success
P5882538,C000375,2024-07-02,129.99,Success
P1939836,C000375,2024-08-01,129.99,Success
P5856079,C000375,2024-08-31,129.99,Success
P8692313,C000375,2024-09-30,129.99,Success
P2757464,C000375,2024-10-30,129.99,Success
P3831475,C000375,2024-11-29,129.99,Success
P9799515,C000375,2024-12-29,129.99,Success
P1736794,C000376,2024-10-12,29.99,Success
P7724555,C000376,2024-11-11,29.99,Success
P1603622,C000376,2024-12-11,29.99,Success
P6925277,C000377,2023-11-29,59.99,Success
P5398684,C000377,2023-12-29,59.99,Success
P8626061,C000377,2024-01-28,59.99,Success
P2943502,C000377,2024-02-27,59.99,Success
P5117938,C000377,2024-03-28,59.99,Success
P8492912,C000377,2024-04-27,59.99,Success
P2323225,C000377,2024-05-27,59.99,Success
P1381592,C000377,2024-06-26,59.99,Success
P8486128,C000377,2024-07-26,59.99,Success
P6538320,C000377,2024-08-25,59.99,Success
P7567526,C000377,2024-09-24,59.99,Success
P5937298,C000377,2024-10-24,59.99,Success
P7180275,C000377,2024-11-23,59.99,Success
P8023502,C000377,2024-12-23,59.99,Success
P6094656,C000378,2022-07-28,29.99,Success
P5369153,C000378,2022-08-27,29.99,Success
P9524370,C000378,2022-09-26,29.99,Success
P1712300,C000378,2022-10-26,29.99,Success
P9236858,C000378,2022-11-25,29.99,Success
P7686793,C000378,2022-12-25,29.99,Success
P9248754,C000378,2023-01-24,29.99,Success
P9644379,C000378,2023-02-23,29.99,Success
P1304464,C000378,2023-03-25,29.99,Success
P5804435,C000378,2023-04-24,29.99,Success
P3274128,C000378,2023-05-24,29.99,Success
P1032500,C000378,2023-06-23,29.99,Success
P1162860,C000378,2023-07-23,29.99,Success
P4764066,C000378,2023-08-22,29.99,Success
P9949656,C000378,2023-09-21,29.99,Success
P3020111,C000378,2023-10-21,29.99,Success
P6250946,C000378,2023-11-20,29.99,Success
P1306221,C000378,2023-12-20,29.99,Success
P4287880,C000378,2024-01-19,29.99,Success
P4256783,C000378,2024-02-18,29.99,Success
P4855555,C000378,2024-03-19,29.99,Success
P1163850,C000378,2024-04-18,29.99,Success
P7193765,C000378,2024-05-18,29.99,Success
P2768836,C000378,2024-06-17,29.99,Success
P5182346,C000378,2024-07-17,29.99,Success
P4691762,C000378,2024-08-16,29.99,Success
P7193276,C000378,2024-09-15,29.99,Success
P1483827,C000378,2024-10-15,29.99,Success
P5539325,C000378,2024-11-14,29.99,Success
P9637916,C000378,2024-12-14,29.99,Success
P2817434,C000379,2022-11-23,129.99,Success
P9365788,C000379,2022-12-23,129.99,Success
P8758888,C000379,2023-01-22,129.99,Success
P3976521,C000379,2023-02-21,129.99,Success
P3234284,C000379,2023-03-23,129.99,Success
P9069444,C000379,2023-04-22,129.99,Success
P3403339,C000379,2023-05-22,129.99,Success
P4947444,C000379,2023-06-21,129.99,Success
P7645541,C000379,2023-07-21,129.99,Success
P2579456,C000379,2023-08-20,129.99,Success
P8038873,C000379,2023-09-19,129.99,Success
P5637789,C000379,2023-10-19,129.99,Success
P8717244,C000379,2023-11-18,129.99,Success
P4297081,C000379,2023-12-18,129.99,Success
P4734264,C000379,2024-01-17,129.99,Success
P7501279,C000379,2024-02-16,129.99,Success
P5319058,C000379,2024-03-17,129.99,Success
P9047627,C000379,2024-04-16,129.99,Success
P7372359,C000379,2024-05-16,0.0,Failed
P7827605,C000379,2024-06-15,129.99,Success
P5301693,C000379,2024-07-15,129.99,Success
P5598357,C000379,2024-08-14,129.99,Success
P3013274,C000379,2024-09-13,129.99,Success
P2373320,C000379,2024-10-13,129.99,Success
P6755396,C000379,2024-11-12,0.0,Failed
P3793032,C000379,2024-12-12,129.99,Success
P3940815,C000380,2024-10-01,29.99,Success
P8707008,C000380,2024-10-31,29.99,Success
P2719287,C000380,2024-11-30,29.99,Success
P1779529,C000380,2024-12-30,29.99,Success
P3274513,C000381,2022-04-10,29.99,Success
P6057065,C000381,2022-05-10,29.99,Success
P4762340,C000381,2022-06-09,29.99,Success
P3707208,C000381,2022-07-09,0.0,Failed
P8975793,C000381,2022-08-08,29.99,Success
P4014801,C000381,2022-09-07,29.99,Success
P7246692,C000381,2022-10-07,29.99,Success
P6768711,C000381,2022-11-06,29.99,Success
P3819106,C000381,2022-12-06,29.99,Success
P3469451,C000381,2023-01-05,29.99,Success
P3022707,C000381,2023-02-04,29.99,Success
P4717936,C000381,2023-03-06,29.99,Success
P7477665,C000381,2023-04-05,29.99,Success
P4923486,C000381,2023-05-05,29.99,Success
P8012005,C000381,2023-06-04,29.99,Success
P7130273,C000381,2023-07-04,29.99,Success
P8368072,C000381,2023-08-03,29.99,Success
P8394561,C000381,2023-09-02,29.99,Success
P9538403,C000381,2023-10-02,29.99,Success
P7834905,C000381,2023-11-01,29.99,Success
P4165720,C000381,2023-12-01,0.0,Failed
P6053387,C000381,2023-12-31,29.99,Success
P6559326,C000381,2024-01-30,29.99,Success
P8388144,C000381,2024-02-29,29.99,Success
P2022099,C000381,2024-03-30,29.99,Success
P4896795,C000381,2024-04-29,29.99,Success
P9958536,C000381,2024-05-29,29.99,Success
P9455148,C000381,2024-06-28,29.99,Success
P8165540,C000381,2024-07-28,29.99,Success
P7720115,C000381,2024-08-27,29.99,Success
P3111031,C000381,2024-09-26,29.99,Success
P9346730,C000381,2024-10-26,29.99,Success
P4238575,C000381,2024-11-25,29.99,Success
P1326187,C000381,2024-12-25,29.99,Success
P1033940,C000382,2022-10-16,29.99,Success
P2079947,C000382,2022-11-15,29.99,Success
P1215559,C000382,2022-12-15,29.99,Success
P9088863,C000382,2023-01-14,0.0,Failed
P8900207,C000382,2023-02-13,29.99,Success
P2961473,C000382,2023-03-15,29.99,Success
P9697555,C000382,2023-04-14,29.99,Success
P3625266,C000382,2023-05-14,29.99,Success
P4411824,C000382,2023-06-13,29.99,Success
P5196697,C000382,2023-07-13,29.99,Success
P9131384,C000382,2023-08-12,29.99,Success
P1799697,C000382,2023-09-11,29.99,Success
P4077319,C000382,2023-10-11,29.99,Success
P1948754,C000382,2023-11-10,29.99,Success
P2484058,C000382,2023-12-10,29.99,Success
P4873573,C000382,2024-01-09,29.99,Success
P3518067,C000382,2024-02-08,29.99,Success
P5331794,C000382,2024-03-09,29.99,Success
P7193354,C000382,2024-04-08,29.99,Success
P6872283,C000382,2024-05-08,29.99,Success
P5757898,C000382,2024-06-07,29.99,Success
P9090204,C000382,2024-07-07,29.99,Success
P8443854,C000382,2024-08-06,29.99,Success
P9292785,C000382,2024-09-05,29.99,Success
P3930881,C000382,2024-10-05,29.99,Success
P8348027,C000382,2024-11-04,29.99,Success
P8712699,C000382,2024-12-04,29.99,Success
P2272104,C000383,2023-06-19,29.99,Success
P1398106,C000383,2023-07-19,29.99,Success
P7575596,C000383,2023-08-18,29.99,Success
P8538939,C000383,2023-09-17,29.99,Success
P5376321,C000383,2023-10-17,29.99,Success
P1096323,C000383,2023-11-16,29.99,Success
P7306896,C000383,2023-12-16,29.99,Success
P8925295,C000383,2024-01-15,29.99,Success
P9923401,C000383,2024-02-14,29.99,Success
P4205649,C000383,2024-03-15,29.99,Success
P2432797,C000383,2024-04-14,29.99,Success
P3196345,C000383,2024-05-14,29.99,Success
P4427662,C000383,2024-06-13,29.99,Success
P9260109,C000383,2024-07-13,29.99,Success
P9283731,C000383,2024-08-12,29.99,Success
P2174184,C000383,2024-09-11,29.99,Success
P2286849,C000383,2024-10-11,29.99,Success
P2383420,C000383,2024-11-10,29.99,Success
P7808931,C000383,2024-12-10,29.99,Success
P2873198,C000384,2023-07-15,59.99,Success
P9023806,C000384,2023-08-14,59.99,Success
P3902191,C000384,2023-09-13,59.99,Success
P7522537,C000384,2023-10-13,59.99,Success
P6446425,C000384,2023-11-12,59.99,Success
P2714070,C000384,2023-12-12,59.99,Success
P4221142,C000384,2024-01-11,59.99,Success
P3189977,C000384,2024-02-10,59.99,Success
P9514183,C000384,2024-03-11,59.99,Success
P5875607,C000384,2024-04-10,59.99,Success
P4075057,C000384,2024-05-10,59.99,Success
P4080253,C000384,2024-06-09,59.99,Success
P9389382,C000384,2024-07-09,59.99,Success
P2666157,C000384,2024-08-08,59.99,Success
P6953156,C000384,2024-09-07,59.99,Success
P3225423,C000384,2024-10-07,59.99,Success
P5452279,C000384,2024-11-06,59.99,Success
P1781279,C000384,2024-12-06,59.99,Success
P2167158,C000385,2024-10-04,59.99,Success
P9394171,C000385,2024-11-03,59.99,Success
P2974711,C000385,2024-12-03,59.99,Success
P9077771,C000386,2023-11-27,59.99,Success
P7666231,C000386,2023-12-27,59.99,Success
P8231742,C000386,2024-01-26,59.99,Success
P8826393,C000386,2024-02-25,59.99,Success
P1436293,C000386,2024-03-26,59.99,Success
P2636159,C000386,2024-04-25,59.99,Success
P5470969,C000386,2024-05-25,59.99,Success
P4624716,C000386,2024-06-24,59.99,Success
P8978811,C000386,2024-07-24,59.99,Success
P4575546,C000386,2024-08-23,59.99,Success
P9976440,C000386,2024-09-22,59.99,Success
P5326331,C000386,2024-10-22,59.99,Success
P6084741,C000386,2024-11-21,59.99,Success
P2706394,C000386,2024-12-21,59.99,Success
P7388675,C000387,2022-11-11,29.99,Success
P2672152,C000387,2022-12-11,29.99,Success
P6475069,C000387,2023-01-10,29.99,Success
P3573020,C000387,2023-02-09,29.99,Success
P5560315,C000387,2023-03-11,0.0,Failed
P8156247,C000387,2023-04-10,29.99,Success
P9604018,C000387,2023-05-10,29.99,Success
P5401887,C000387,2023-06-09,29.99,Success
P7763622,C000387,2023-07-09,0.0,Failed
P6821444,C000387,2023-08-08,29.99,Success
P4592093,C000387,2023-09-07,29.99,Success
P1914478,C000387,2023-10-07,29.99,Success
P2664822,C000388,2024-08-13,129.99,Success
P8747697,C000388,2024-09-12,0.0,Failed
P3929203,C000388,2024-10-12,129.99,Success
P8949785,C000388,2024-11-11,129.99,Success
P6698851,C000388,2024-12-11,129.99,Success
P6383506,C000389,2023-04-06,59.99,Success
P3931004,C000389,2023-05-06,0.0,Failed
P5169066,C000389,2023-06-05,59.99,Success
P2973832,C000389,2023-07-05,59.99,Success
P4097914,C000389,2023-08-04,59.99,Success
P3831022,C000389,2023-09-03,59.99,Success
P5788962,C000389,2023-10-03,59.99,Success
P7135890,C000389,2023-11-02,59.99,Success
P1199422,C000389,2023-12-02,59.99,Success
P1224133,C000389,2024-01-01,59.99,Success
P6321699,C000389,2024-01-31,59.99,Success
P6541354,C000389,2024-03-01,59.99,Success
P8179741,C000389,2024-03-31,59.99,Success
P8387142,C000389,2024-04-30,59.99,Success
P7294185,C000389,2024-05-30,59.99,Success
P9136034,C000389,2024-06-29,59.99,Success
P1183462,C000389,2024-07-29,59.99,Success
P6357653,C000389,2024-08-28,59.99,Success
P7830217,C000389,2024-09-27,59.99,Success
P1075100,C000389,2024-10-27,59.99,Success
P4036981,C000389,2024-11-26,59.99,Success
P9100571,C000389,2024-12-26,59.99,Success
P6015294,C000390,2023-06-08,29.99,Success
P1645120,C000390,2023-07-08,0.0,Failed
P8830681,C000390,2023-08-07,29.99,Success
P3849242,C000390,2023-09-06,29.99,Success
P2868367,C000390,2023-10-06,29.99,Success
P5600689,C000390,2023-11-05,29.99,Success
P4649124,C000390,2023-12-05,29.99,Success
P5793422,C000390,2024-01-04,29.99,Success
P6969923,C000390,2024-02-03,29.99,Success
P1425783,C000390,2024-03-04,29.99,Success
P4058597,C000390,2024-04-03,29.99,Success
P7074471,C000390,2024-05-03,29.99,Success
P1324296,C000390,2024-06-02,29.99,Success
P6450867,C000390,2024-07-02,29.99,Success
P5710649,C000390,2024-08-01,29.99,Success
P2190198,C000390,2024-08-31,29.99,Success
P5551462,C000390,2024-09-30,29.99,Success
P3127039,C000390,2024-10-30,29.99,Success
P6503218,C000390,2024-11-29,29.99,Success
P1569511,C000390,2024-12-29,29.99,Success
P3262061,C000391,2023-05-17,129.99,Success
P4927552,C000391,2023-06-16,129.99,Success
P2074424,C000391,2023-07-16,129.99,Success
P9180640,C000391,2023-08-15,129.99,Success
P9574168,C000391,2023-09-14,129.99,Success
P4177331,C000391,2023-10-14,129.99,Success
P5071080,C000391,2023-11-13,129.99,Success
P1774898,C000391,2023-12-13,129.99,Success
P5247756,C000391,2024-01-12,129.99,Success
P1558172,C000391,2024-02-11,129.99,Success
P5410046,C000391,2024-03-12,129.99,Success
P2760067,C000391,2024-04-11,129.99,Success
P4212183,C000391,2024-05-11,129.99,Success
P3692741,C000391,2024-06-10,129.99,Success
P2097739,C000391,2024-07-10,129.99,Success
P1559795,C000391,2024-08-09,129.99,Success
P5408395,C000391,2024-09-08,129.99,Success
P4371915,C000391,2024-10-08,129.99,Success
P2281835,C000391,2024-11-07,129.99,Success
P5210215,C000391,2024-12-07,129.99,Success
P7661716,C000392,2024-08-02,129.99,Success
P4012314,C000392,2024-09-01,129.99,Success
P1841265,C000392,2024-10-01,129.99,Success
P9159424,C000392,2024-10-31,129.99,Success
P6620527,C000392,2024-11-30,129.99,Success
P6369199,C000392,2024-12-30,129.99,Success
P8931340,C000393,2024-04-04,29.99,Success
P9000512,C000393,2024-05-04,29.99,Success
P9581126,C000393,2024-06-03,29.99,Success
P8144659,C000393,2024-07-03,29.99,Success
P9639724,C000393,2024-08-02,29.99,Success
P7789095,C000393,2024-09-01,29.99,Success
P2759726,C000393,2024-10-01,29.99,Success
P9512372,C000393,2024-10-31,29.99,Success
P5795456,C000393,2024-11-30,29.99,Success
P8965353,C000393,2024-12-30,29.99,Success
P4031497,C000394,2023-04-28,129.99,Success
P8593207,C000394,2023-05-28,129.99,Success
P6418044,C000394,2023-06-27,129.99,Success
P8740629,C000394,2023-07-27,129.99,Success
P9002936,C000394,2023-08-26,129.99,Success
P8753558,C000394,2023-09-25,129.99,Success
P1665351,C000394,2023-10-25,0.0,Failed
P6735618,C000394,2023-11-24,129.99,Success
P9514732,C000394,2023-12-24,129.99,Success
P6235531,C000394,2024-01-23,129.99,Success
P7262088,C000394,2024-02-22,129.99,Success
P5757636,C000394,2024-03-23,129.99,Success
P4886308,C000394,2024-04-22,129.99,Success
P8824996,C000394,2024-05-22,129.99,Success
P6170357,C000394,2024-06-21,129.99,Success
P2190026,C000394,2024-07-21,129.99,Success
P6398116,C000394,2024-08-20,129.99,Success
P3522215,C000394,2024-09-19,129.99,Success
P1860109,C000394,2024-10-19,129.99,Success
P6776103,C000394,2024-11-18,129.99,Success
P7422554,C000394,2024-12-18,129.99,Success
P7726873,C000395,2023-08-10,29.99,Success
P2363526,C000395,2023-09-09,29.99,Success
P7164858,C000395,2023-10-09,29.99,Success
P3507771,C000395,2023-11-08,29.99,Success
P6464893,C000395,2023-12-08,0.0,Failed
P4995670,C000395,2024-01-07,29.99,Success
P8086164,C000395,2024-02-06,29.99,Success
P5657119,C000395,2024-03-07,29.99,Success
P7862890,C000395,2024-04-06,29.99,Success
P7741622,C000395,2024-05-06,0.0,Failed
P4371731,C000395,2024-06-05,29.99,Success
P5005627,C000395,2024-07-05,29.99,Success
P6518776,C000395,2024-08-04,29.99,Success
P4533182,C000395,2024-09-03,29.99,Success
P4383081,C000395,2024-10-03,29.99,Success
P4772763,C000395,2024-11-02,29.99,Success
P2491457,C000395,2024-12-02,29.99,Success
P5177474,C000396,2022-07-31,29.99,Success
P7000458,C000396,2022-08-30,29.99,Success
P9576779,C000396,2022-09-29,29.99,Success
P3761342,C000396,2022-10-29,29.99,Success
P3916847,C000396,2022-11-28,29.99,Success
P7607063,C000396,2022-12-28,29.99,Success
P6400106,C000396,2023-01-27,29.99,Success
P9388546,C000396,2023-02-26,29.99,Success
P2470805,C000396,2023-03-28,29.99,Success
P1356851,C000396,2023-04-27,0.0,Failed
P2382855,C000396,2023-05-27,0.0,Failed
P1328577,C000396,2023-06-26,0.0,Failed
P3815291,C000396,2023-07-26,29.99,Success
P7697241,C000396,2023-08-25,29.99,Success
P2510538,C000396,2023-09-24,29.99,Success
P1219428,C000396,2023-10-24,29.99,Success
P9580472,C000396,2023-11-23,29.99,Success
P5308858,C000396,2023-12-23,29.99,Success
P2166015,C000396,2024-01-22,29.99,Success
P3409955,C000396,2024-02-21,29.99,Success
P9158107,C000396,2024-03-22,29.99,Success
P6799652,C000396,2024-04-21,29.99,Success
P5949268,C000396,2024-05-21,0.0,Failed
P3714657,C000396,2024-06-20,29.99,Success
P2427336,C000396,2024-07-20,29.99,Success
P2953385,C000396,2024-08-19,29.99,Success
P4377699,C000396,2024-09-18,29.99,Success
P8658887,C000396,2024-10-18,29.99,Success
P3621813,C000396,2024-11-17,29.99,Success
P2225261,C000396,2024-12-17,29.99,Success
P8784576,C000397,2023-04-22,29.99,Success
P7616537,C000397,2023-05-22,29.99,Success
P7307615,C000397,2023-06-21,29.99,Success
P3286693,C000397,2023-07-21,29.99,Success
P4186607,C000397,2023-08-20,29.99,Success
P1417422,C000397,2023-09-19,29.99,Success
P1812880,C000397,2023-10-19,29.99,Success
P8959248,C000397,2023-11-18,29.99,Success
P1745516,C000397,2023-12-18,29.99,Success
P8733733,C000397,2024-01-17,29.99,Success
P5927218,C000397,2024-02-16,29.99,Success
P1330993,C000397,2024-03-17,29.99,Success
P5966366,C000397,2024-04-16,29.99,Success
P7295779,C000397,2024-05-16,29.99,Success
P2964330,C000397,2024-06-15,29.99,Success
P6426400,C000397,2024-07-15,29.99,Success
P4392472,C000397,2024-08-14,0.0,Failed
P3215070,C000397,2024-09-13,29.99,Success
P4735107,C000397,2024-10-13,29.99,Success
P6349518,C000397,2024-11-12,29.99,Success
P4796022,C000397,2024-12-12,29.99,Success
P9366198,C000398,2024-12-16,59.99,Success
P2728997,C000399,2022-09-04,29.99,Success
P5810351,C000399,2022-10-04,29.99,Success
P1500304,C000399,2022-11-03,29.99,Success
P4712476,C000399,2022-12-03,29.99,Success
P2754691,C000399,2023-01-02,29.99,Success
P7371466,C000399,2023-02-01,29.99,Success
P7851032,C000399,2023-03-03,29.99,Success
P9862650,C000399,2023-04-02,29.99,Success
P4137519,C000399,2023-05-02,29.99,Success
P4180949,C000399,2023-06-01,29.99,Success
P8614959,C000399,2023-07-01,29.99,Success
P4232534,C000399,2023-07-31,29.99,Success
P3192171,C000399,2023-08-30,29.99,Success
P7595555,C000399,2023-09-29,29.99,Success
P9820687,C000399,2023-10-29,0.0,Failed
P7931114,C000399,2023-11-28,29.99,Success
P7037153,C000399,2023-12-28,29.99,Success
P6969318,C000399,2024-01-27,29.99,Success
P1281774,C000399,2024-02-26,29.99,Success
P2113736,C000399,2024-03-27,29.99,Success
P2358013,C000399,2024-04-26,29.99,Success
P6838731,C000399,2024-05-26,29.99,Success
P4209826,C000399,2024-06-25,29.99,Success
P6651928,C000399,2024-07-25,29.99,Success
P4969938,C000399,2024-08-24,29.99,Success
P2408996,C000399,2024-09-23,29.99,Success
P7503458,C000399,2024-10-23,29.99,Success
P9187470,C000399,2024-11-22,29.99,Success
P5864862,C000399,2024-12-22,29.99,Success
P7053693,C000400,2023-05-19,129.99,Success
P2681625,C000400,2023-06-18,129.99,Success
P3479919,C000400,2023-07-18,129.99,Success
P2179726,C000400,2023-08-17,129.99,Success
P1630407,C000400,2023-09-16,0.0,Failed
P4436533,C000400,2023-10-16,129.99,Success
P8991485,C000400,2023-11-15,129.99,Success
P8583984,C000400,2023-12-15,0.0,Failed
P8206299,C000400,2024-01-14,129.99,Success
P5832398,C000400,2024-02-13,0.0,Failed
P2118860,C000400,2024-03-14,129.99,Success
P2666365,C000400,2024-04-13,129.99,Success
P1103277,C000400,2024-05-13,129.99,Success
P7832506,C000400,2024-06-12,0.0,Failed
P8910919,C000400,2024-07-12,129.99,Success
P2356621,C000400,2024-08-11,129.99,Success
P2014486,C000401,2022-05-14,0.0,Failed
P8241248,C000401,2022-06-13,129.99,Success
P3941024,C000401,2022-07-13,129.99,Success
