subscription_id,customer_id,plan_type,start_date,end_date,monthly_price
S837754,C002627,Pro,2023-02-11,,59.99
S281455,C002628,Enterprise,2022-01-22,,129.99
S264611,C002629,Pro,2022-04-16,,59.99
S737813,C002630,Basic,2023-10-11,,29.99
S585816,C002631,Pro,2022-07-31,,59.99
S900198,C002632,Enterprise,2022-05-19,2023-03-15,129.99
S281811,C002633,Basic,2022-11-21,2023-05-20,29.99
S429666,C002634,Basic,2022-05-17,,29.99
S302576,C002635,Basic,2023-10-31,,29.99
S191389,C002636,Pro,2022-06-24,,59.99
S521084,C002637,Pro,2022-12-06,,59.99
S361576,C002638,Basic,2023-12-18,,29.99
S772256,C002639,Basic,2023-04-06,,29.99
S305287,C002640,Pro,2024-08-12,,59.99
S334311,C002641,Basic,2022-11-24,2023-12-19,29.99
S161746,C002642,Basic,2024-09-10,,29.99
S110761,C002643,Pro,2024-01-19,,59.99
S804348,C002644,Pro,2023-01-09,2023-06-08,59.99
S149757,C002645,Enterprise,2023-04-20,,129.99
S876367,C002646,Enterprise,2022-02-10,,129.99
S743732,C002647,Pro,2024-06-03,,59.99
S795880,C002648,Enterprise,2022-08-04,,129.99
S578799,C002649,Pro,2022-02-23,,59.99
S980185,C002650,Pro,2023-06-05,,59.99
S348911,C002651,Enterprise,2022-06-13,,129.99
S420263,C002652,Enterprise,2024-12-11,,129.99
S225492,C002653,Pro,2023-01-09,2024-01-04,59.99
S292688,C002654,Enterprise,2023-06-05,,129.99
S203054,C002655,Enterprise,2022-09-23,,129.99
S743694,C002656,Basic,2022-09-13,,29.99
S457819,C002657,Enterprise,2024-05-02,,129.99
S421688,C002658,Basic,2022-12-03,2024-03-27,29.99
S748149,C002659,Enterprise,2022-01-08,,129.99
S207981,C002660,Enterprise,2023-09-06,,129.99
S209724,C002661,Basic,2024-08-29,,29.99
S501022,C002662,Enterprise,2022-05-13,,129.99
S823540,C002663,Enterprise,2022-03-02,,129.99
S118108,C002664,Enterprise,2023-02-07,,129.99
S890369,C002665,Basic,2022-04-17,,29.99
S267811,C002666,Enterprise,2022-10-11,2023-05-09,129.99
S240506,C002667,Enterprise,2024-09-12,,129.99
S524146,C002668,Enterprise,2023-01-03,,129.99
S537679,C002669,Enterprise,2022-07-04,,129.99
S232063,C002670,Enterprise,2022-07-02,,129.99
S187785,C002671,Basic,2024-01-09,,29.99
S623471,C002672,Enterprise,2023-09-27,,129.99
S278781,C002673,Pro,2024-11-26,2024-12-31,59.99
S499537,C002674,Enterprise,2022-10-21,,129.99
S916942,C002675,Enterprise,2025-01-06,,129.99
S131957,C002676,Pro,2024-06-27,,59.99
S620690,C002677,Enterprise,2024-04-11,2024-12-31,129.99
S881981,C002678,Enterprise,2024-02-21,2024-07-20,129.99
S462034,C002679,Basic,2022-07-05,,29.99
S245911,C002680,Enterprise,2024-05-01,,129.99
S764949,C002681,Enterprise,2022-07-25,,129.99
S616189,C002682,Enterprise,2022-02-02,2023-03-29,129.99
S239113,C002683,Basic,2023-06-03,,29.99
S578009,C002684,Enterprise,2023-05-01,,129.99
S265570,C002685,Basic,2022-06-25,2023-03-22,29.99
S776738,C002686,Basic,2024-05-21,2024-09-18,29.99
S986345,C002687,Enterprise,2024-05-11,,129.99
S456096,C002688,Pro,2023-09-30,,59.99
S870720,C002689,Enterprise,2022-06-04,,129.99
S944168,C002690,Basic,2023-04-05,,29.99
S585575,C002691,Basic,2022-03-12,,29.99
S192665,C002692,Basic,2024-10-16,2024-12-31,29.99
S295314,C002693,Pro,2022-10-07,,59.99
S146867,C002694,Enterprise,2023-12-27,,129.99
S636576,C002695,Pro,2024-01-05,,59.99
S840815,C002696,Enterprise,2023-11-21,,129.99
S762440,C002697,Basic,2023-02-25,,29.99
S116709,C002698,Enterprise,2022-12-26,,129.99
S402027,C002699,Pro,2022-06-26,,59.99
S281930,C002700,Enterprise,2022-07-08,,129.99
S113415,C002701,Basic,2024-08-09,,29.99
S988351,C002702,Pro,2022-06-24,2023-08-18,59.99
S376289,C002703,Pro,2023-10-02,2024-12-31,59.99
S518527,C002704,Pro,2022-07-29,,59.99
S457632,C002705,Enterprise,2022-01-15,,129.99
S369668,C002706,Basic,2024-10-02,2024-12-31,29.99
S627094,C002707,Basic,2024-03-14,,29.99
S556813,C002708,Enterprise,2024-04-17,2024-12-31,129.99
S372194,C002709,Pro,2024-03-03,,59.99
S198323,C002710,Basic,2023-11-24,,29.99
S757462,C002711,Pro,2023-05-05,,59.99
S944375,C002712,Pro,2024-06-30,,59.99
S639831,C002713,Basic,2022-05-23,,29.99
S863368,C002714,Enterprise,2022-02-12,2023-07-07,129.99
S546240,C002715,Pro,2024-07-24,,59.99
S743136,C002716,Enterprise,2024-10-15,,129.99
S349199,C002717,Enterprise,2024-02-07,,129.99
S508266,C002718,Basic,2023-06-13,,29.99
S778590,C002719,Enterprise,2023-02-22,2024-06-16,129.99
S244758,C002720,Basic,2022-04-11,,29.99
S192467,C002721,Enterprise,2022-07-10,,129.99
S862226,C002722,Basic,2023-09-05,,29.99
S500755,C002723,Basic,2024-06-05,,29.99
S393016,C002724,Basic,2022-08-17,,29.99
S717738,C002725,Pro,2022-02-16,,59.99
S183510,C002726,Pro,2024-07-04,2024-12-31,59.99
S324729,C002727,Enterprise,2023-01-23,2023-04-23,129.99
S445265,C002728,Enterprise,2024-07-09,2024-12-31,129.99
S856055,C002729,Basic,2022-09-26,,29.99
S998459,C002730,Enterprise,2022-01-09,,129.99
S936385,C002731,Enterprise,2022-10-24,,129.99
S687327,C002732,Pro,2024-08-05,2024-12-31,59.99
S697203,C002733,Basic,2024-06-22,,29.99
S176984,C002734,Pro,2024-02-28,,59.99
S890086,C002735,Enterprise,2022-03-26,,129.99
S581927,C002736,Basic,2022-08-25,,29.99
S150100,C002737,Enterprise,2024-08-23,,129.99
S422568,C002738,Pro,2023-01-04,,59.99
S688035,C002739,Pro,2022-09-04,,59.99
S475817,C002740,Basic,2023-03-02,,29.99
S528699,C002741,Basic,2022-12-21,,29.99
S959909,C002742,Pro,2023-06-26,2023-10-24,59.99
S232219,C002743,Enterprise,2022-09-08,2023-07-05,129.99
S512974,C002744,Enterprise,2022-04-10,,129.99
S947069,C002745,Pro,2023-02-09,,59.99
S635332,C002746,Enterprise,2023-03-03,,129.99
S975260,C002747,Enterprise,2022-07-22,2023-11-14,129.99
S822224,C002748,Pro,2022-11-17,,59.99
S721806,C002749,Enterprise,2024-08-09,,129.99
S911910,C002750,Basic,2024-07-20,,29.99
S660774,C002751,Enterprise,2022-11-07,,129.99
S266566,C002752,Enterprise,2024-12-17,,129.99
S272752,C002753,Enterprise,2024-10-27,,129.99
S101688,C002754,Enterprise,2022-03-24,,129.99
S328939,C002755,Basic,2022-05-21,,29.99
S491660,C002756,Basic,2024-12-10,,29.99
S558007,C002757,Basic,2022-07-23,,29.99
S459502,C002758,Enterprise,2023-03-12,,129.99
S814613,C002759,Pro,2024-01-23,2024-12-31,59.99
S770185,C002760,Pro,2022-06-19,2023-10-12,59.99
S740482,C002761,Pro,2022-09-03,2022-12-02,59.99
S439683,C002762,Pro,2023-02-21,,59.99
S602928,C002763,Enterprise,2024-09-03,,129.99
S702440,C002764,Pro,2022-05-23,2023-04-18,59.99
S702764,C002765,Pro,2022-12-04,,59.99
S253678,C002766,Pro,2024-11-05,,59.99
S767081,C002767,Basic,2023-11-14,2024-12-31,29.99
S600774,C002768,Basic,2022-01-27,,29.99
S461352,C002769,Pro,2022-10-16,,59.99
S843565,C002770,Enterprise,2024-04-04,,129.99
S759038,C002771,Pro,2022-04-29,,59.99
S627377,C002772,Basic,2024-03-01,,29.99
S612276,C002773,Enterprise,2024-05-18,,129.99
S842955,C002774,Pro,2022-03-20,,59.99
S191211,C002775,Pro,2023-11-03,,59.99
S652141,C002776,Enterprise,2022-11-29,2023-11-24,129.99
S549359,C002777,Pro,2023-11-06,2024-07-03,59.99
S897560,C002778,Pro,2023-01-14,,59.99
S928279,C002779,Basic,2024-03-13,2024-09-09,29.99
S545016,C002780,Enterprise,2022-05-16,2023-11-07,129.99
S334901,C002781,Pro,2024-04-12,,59.99
S525993,C002782,Pro,2023-12-29,,59.99
S433754,C002783,Pro,2023-03-09,,59.99
S475589,C002784,Basic,2024-11-29,,29.99
S217013,C002785,Enterprise,2022-11-26,2023-11-21,129.99
S562002,C002786,Enterprise,2023-08-06,,129.99
S547498,C002787,Enterprise,2023-09-28,,129.99
S857727,C002788,Basic,2024-06-20,,29.99
S948239,C002789,Basic,2022-05-15,,29.99
S316578,C002790,Basic,2024-09-03,,29.99
S628814,C002791,Pro,2023-10-24,,59.99
S975634,C002792,Basic,2023-12-10,,29.99
S922380,C002793,Basic,2024-01-03,,29.99
S139467,C002794,Basic,2022-04-02,,29.99
S872179,C002795,Basic,2024-07-14,,29.99
S783889,C002796,Pro,2023-01-28,2024-07-21,59.99
S280933,C002797,Enterprise,2022-05-02,,129.99
S232385,C002798,Pro,2024-11-30,,59.99
S896209,C002799,Enterprise,2024-07-04,,129.99
S881301,C002800,Enterprise,2024-07-14,,129.99
S909808,C002801,Basic,2024-10-17,,29.99
S275524,C002802,Enterprise,2023-07-15,,129.99
S530136,C002803,Pro,2023-03-22,,59.99
S695303,C002804,Enterprise,2022-03-25,,129.99
S903515,C002805,Enterprise,2024-05-16,,129.99
S786719,C002806,Pro,2023-06-12,,59.99
S943542,C002807,Enterprise,2023-05-21,2023-10-18,129.99
S630737,C002808,Enterprise,2024-11-13,,129.99
S108500,C002809,Basic,2022-04-28,,29.99
S414585,C002810,Basic,2023-08-11,,29.99
S175486,C002811,Enterprise,2022-01-05,,129.99
S329820,C002812,Pro,2022-02-19,,59.99
S492930,C002813,Pro,2025-01-10,2024-12-31,59.99
S519687,C002814,Enterprise,2022-03-27,,129.99
S209394,C002815,Enterprise,2023-02-20,,129.99
S373903,C002816,Pro,2024-03-24,,59.99
S461811,C002817,Pro,2024-06-30,2024-09-28,59.99
S512038,C002818,Basic,2023-08-15,2024-03-12,29.99
S558666,C002819,Basic,2023-08-30,,29.99
S380308,C002820,Pro,2024-11-04,,59.99
S522471,C002821,Enterprise,2023-03-06,,129.99
S244479,C002822,Enterprise,2022-01-25,,129.99
S759686,C002823,Pro,2023-11-30,2024-03-29,59.99
S316227,C002824,Pro,2024-02-16,,59.99
S830609,C002825,Pro,2023-08-01,,59.99
S701238,C002826,Pro,2022-08-17,,59.99
S845115,C002827,Basic,2022-09-22,2023-04-20,29.99
S465978,C002828,Enterprise,2022-06-05,,129.99
S942027,C002829,Pro,2023-10-10,2024-05-07,59.99
S873705,C002830,Enterprise,2023-09-23,,129.99
S189644,C002831,Basic,2024-01-29,,29.99
S684143,C002832,Pro,2022-11-21,2023-08-18,59.99
S120562,C002833,Basic,2022-06-24,,29.99
S576041,C002834,Enterprise,2024-03-16,,129.99
S435571,C002835,Pro,2022-03-06,,59.99
S193680,C002836,Enterprise,2024-09-30,,129.99
S537030,C002837,Basic,2023-12-19,2024-08-15,29.99
S736842,C002838,Pro,2022-09-10,,59.99
S600896,C002839,Pro,2023-08-05,,59.99
S379964,C002840,Enterprise,2024-06-19,,129.99
S514632,C002841,Pro,2022-06-13,,59.99
S688438,C002842,Basic,2022-03-17,,29.99
S972620,C002843,Enterprise,2022-08-01,,129.99
S603838,C002844,Basic,2022-04-20,,29.99
S798670,C002845,Pro,2024-02-01,,59.99
S697182,C002846,Enterprise,2022-06-18,,129.99
S629397,C002847,Basic,2024-06-05,,29.99
S606750,C002848,Basic,2022-11-24,,29.99
S171850,C002849,Pro,2024-10-04,,59.99
S810500,C002850,Basic,2023-06-25,,29.99
S200639,C002851,Enterprise,2024-02-03,2024-12-31,129.99
S455523,C002852,Pro,2022-05-13,2023-01-08,59.99
S205182,C002853,Basic,2023-02-28,,29.99
S750025,C002854,Pro,2024-05-09,2024-12-31,59.99
S645273,C002855,Enterprise,2022-02-03,,129.99
S356415,C002856,Enterprise,2024-09-26,,129.99
S795167,C002857,Enterprise,2023-04-26,2024-05-20,129.99
S561347,C002858,Enterprise,2023-12-07,2024-11-01,129.99
S497657,C002859,Pro,2023-01-07,2024-03-02,59.99
S138483,C002860,Pro,2023-05-06,,59.99
S479212,C002861,Pro,2024-06-16,,59.99
S860515,C002862,Pro,2023-06-27,,59.99
S780150,C002863,Enterprise,2024-11-14,,129.99
S769669,C002864,Enterprise,2022-04-11,,129.99
S903036,C002865,Pro,2023-09-01,,59.99
S593617,C002866,Pro,2022-04-12,,59.99
S206795,C002867,Enterprise,2022-12-04,,129.99
S530468,C002868,Pro,2022-02-20,,59.99
S247706,C002869,Enterprise,2024-11-24,,129.99
S970389,C002870,Enterprise,2022-01-26,,129.99
S904972,C002871,Enterprise,2023-04-06,,129.99
S156380,C002872,Enterprise,2023-10-12,,129.99
S827642,C002873,Pro,2022-05-13,,59.99
S218020,C002874,Basic,2023-08-24,,29.99
S477426,C002875,Pro,2024-09-30,,59.99
S589287,C002876,Enterprise,2022-10-02,,129.99
S796244,C002877,Basic,2023-11-20,,29.99
S229047,C002878,Basic,2024-05-21,,29.99
S364514,C002879,Pro,2024-05-24,,59.99
S339826,C002880,Pro,2024-05-19,,59.99
S375597,C002881,Pro,2024-08-26,,59.99
S958413,C002882,Basic,2022-10-17,2023-03-16,29.99
S239976,C002883,Enterprise,2023-01-18,2024-07-11,129.99
S591046,C002884,Basic,2024-11-22,2024-12-31,29.99
S520783,C002885,Enterprise,2023-03-16,,129.99
S334095,C002886,Pro,2024-03-14,,59.99
S779642,C002887,Pro,2024-09-16,,59.99
S611493,C002888,Enterprise,2024-10-31,,129.99
S512622,C002889,Pro,2024-06-14,,59.99
S780212,C002890,Enterprise,2022-08-31,,129.99
S324391,C002891,Pro,2023-11-06,,59.99
S429330,C002892,Enterprise,2022-05-01,,129.99
S251589,C002893,Basic,2022-10-03,,29.99
S466496,C002894,Enterprise,2022-07-06,2023-08-30,129.99
S974501,C002895,Enterprise,2024-06-10,,129.99
S710347,C002896,Enterprise,2024-07-10,,129.99
S883115,C002897,Pro,2023-07-10,,59.99
S973321,C002898,Enterprise,2024-05-25,,129.99
S785371,C002899,Pro,2024-11-05,2024-12-31,59.99
S146463,C002900,Pro,2023-04-26,,59.99
S656692,C002901,Basic,2022-05-01,,29.99
S914423,C002902,Pro,2022-07-01,2022-12-28,59.99
S275787,C002903,Basic,2023-12-07,,29.99
S877690,C002904,Basic,2022-11-05,,29.99
S565609,C002905,Enterprise,2023-11-03,2024-10-28,129.99
S119129,C002906,Basic,2023-09-10,,29.99
S519899,C002907,Pro,2024-08-14,2024-12-31,59.99
S764376,C002908,Enterprise,2022-09-28,,129.99
S366847,C002909,Enterprise,2024-11-30,,129.99
S855356,C002910,Enterprise,2022-09-20,2024-03-13,129.99
S230532,C002911,Enterprise,2024-04-20,2024-12-31,129.99
S848310,C002912,Enterprise,2024-08-30,,129.99
S456563,C002913,Pro,2024-09-18,,59.99
S623568,C002914,Basic,2023-05-14,2024-02-08,29.99
S848562,C002915,Pro,2022-02-07,,59.99
S228619,C002916,Pro,2023-10-11,,59.99
S300239,C002917,Pro,2022-07-26,,59.99
S507166,C002918,Enterprise,2022-08-01,,129.99
S181613,C002919,Basic,2024-09-14,,29.99
S745686,C002920,Pro,2022-06-28,,59.99
S791067,C002921,Enterprise,2022-11-26,,129.99
S209953,C002922,Basic,2023-10-12,,29.99
S136978,C002923,Pro,2024-06-09,,59.99
S700601,C002924,Pro,2024-09-16,,59.99
S702536,C002925,Enterprise,2024-11-17,,129.99
S669372,C002926,Basic,2022-10-02,,29.99
S726400,C002927,Pro,2024-10-31,,59.99
S427785,C002928,Basic,2023-09-03,,29.99
S202620,C002929,Pro,2023-08-18,,59.99
S837815,C002930,Pro,2023-10-23,,59.99
S885657,C002931,Basic,2023-06-19,,29.99
S796865,C002932,Pro,2024-08-08,2024-12-31,59.99
S929907,C002933,Enterprise,2023-08-07,,129.99
S566794,C002934,Enterprise,2023-08-01,,129.99
S362130,C002935,Pro,2024-09-29,,59.99
S928990,C002936,Pro,2024-12-17,,59.99
S351818,C002937,Pro,2024-01-15,,59.99
S806537,C002938,Pro,2024-07-13,,59.99
S147684,C002939,Pro,2024-11-03,2024-12-31,59.99
S576530,C002940,Pro,2023-09-09,,59.99
S659917,C002941,Basic,2024-12-17,,29.99
S383210,C002942,Enterprise,2022-07-11,,129.99
S341679,C002943,Basic,2023-09-18,,29.99
S211642,C002944,Pro,2022-01-22,,59.99
S178025,C002945,Basic,2023-08-20,2023-11-18,29.99
S149417,C002946,Pro,2024-04-17,,59.99
S998913,C002947,Enterprise,2022-07-16,,129.99
S616422,C002948,Pro,2022-06-16,,59.99
S744335,C002949,Enterprise,2024-06-24,,129.99
S524871,C002950,Basic,2024-04-22,,29.99
S335946,C002951,Enterprise,2024-04-29,,129.99
S846866,C002952,Pro,2022-09-23,,59.99
S534159,C002953,Enterprise,2024-05-14,,129.99
S960024,C002954,Pro,2024-09-04,,59.99
S381049,C002955,Basic,2022-08-16,,29.99
S305538,C002956,Enterprise,2023-06-03,,129.99
S995645,C002957,Enterprise,2022-04-26,,129.99
S796456,C002958,Enterprise,2023-04-08,,129.99
S578441,C002959,Basic,2022-03-11,,29.99
S943676,C002960,Enterprise,2023-09-28,2024-07-24,129.99
S759439,C002961,Pro,2024-02-16,,59.99
S482475,C002962,Pro,2022-11-20,,59.99
S260817,C002963,Enterprise,2023-05-10,,129.99
S126413,C002964,Pro,2024-10-24,,59.99
S991080,C002965,Enterprise,2024-05-18,,129.99
S801904,C002966,Pro,2022-08-05,,59.99
S864893,C002967,Pro,2022-07-19,,59.99
S720020,C002968,Pro,2024-10-12,,59.99
S916215,C002969,Pro,2023-03-07,,59.99
S631187,C002970,Basic,2024-04-04,,29.99
S711607,C002971,Enterprise,2024-02-13,2024-12-31,129.99
S949606,C002972,Basic,2022-01-30,,29.99
S234660,C002973,Basic,2022-06-04,,29.99
S941238,C002974,Basic,2024-05-07,,29.99
S757061,C002975,Basic,2023-03-16,2024-02-09,29.99
S437925,C002976,Enterprise,2022-09-15,,129.99
S186621,C002977,Basic,2024-12-16,2024-12-31,29.99
S612996,C002978,Basic,2024-11-14,,29.99
S695180,C002979,Enterprise,2023-02-18,,129.99
S449329,C002980,Basic,2023-02-13,,29.99
S513468,C002981,Enterprise,2022-03-30,2023-03-25,129.99
S376935,C002982,Pro,2022-02-19,,59.99
S386102,C002983,Enterprise,2024-06-24,,129.99
S490386,C002984,Pro,2024-05-25,,59.99
S289649,C002985,Enterprise,2023-03-28,,129.99
S393773,C002986,Pro,2022-03-16,2023-04-10,59.99
S180122,C002987,Pro,2023-06-24,,59.99
S202294,C002988,Basic,2022-07-06,,29.99
S798071,C002989,Enterprise,2023-11-24,,129.99
S324216,C002990,Enterprise,2023-09-10,2024-02-07,129.99
S572011,C002991,Pro,2022-05-23,,59.99
S119178,C002992,Basic,2023-07-27,,29.99
S251398,C002993,Enterprise,2022-08-29,,129.99
S823534,C002994,Basic,2024-10-06,2024-12-31,29.99
S566154,C002995,Enterprise,2022-01-17,,129.99
S918227,C002996,Enterprise,2022-08-22,2023-08-17,129.99
S916415,C002997,Basic,2024-07-06,,29.99
S620780,C002998,Pro,2022-10-04,,59.99
S500557,C002999,Basic,2024-03-23,,29.99
S273867,C003000,Enterprise,2023-07-03,,129.99
S373715,C003001,Basic,2024-11-13,,29.99
S355674,C003002,Enterprise,2023-11-03,,129.99
S439364,C003003,Basic,2022-10-10,,29.99
S202179,C003004,Pro,2022-05-09,,59.99
S564430,C003005,Basic,2022-12-05,,29.99
S317116,C003006,Basic,2024-09-12,,29.99
S101698,C003007,Pro,2023-05-27,2024-02-21,59.99
S915488,C003008,Enterprise,2023-08-02,,129.99
S591481,C003009,Pro,2022-03-15,2023-03-10,59.99
S867887,C003010,Pro,2023-04-19,,59.99
S542276,C003011,Enterprise,2023-12-19,,129.99
S606638,C003012,Enterprise,2022-04-27,,129.99
S669862,C003013,Pro,2023-06-17,,59.99
S587621,C003014,Basic,2023-09-01,,29.99
S876431,C003015,Pro,2024-04-13,,59.99
S102709,C003016,Enterprise,2024-04-19,,129.99
S785984,C003017,Pro,2024-05-16,,59.99
S767427,C003018,Pro,2023-01-18,2023-06-17,59.99
S198366,C003019,Pro,2024-08-06,,59.99
S143826,C003020,Pro,2024-10-31,,59.99
S648984,C003021,Pro,2024-09-15,,59.99
S688161,C003022,Enterprise,2024-04-03,,129.99
S414367,C003023,Basic,2024-05-30,,29.99
S953459,C003024,Basic,2023-05-22,2024-08-14,29.99
S146888,C003025,Enterprise,2024-12-08,,129.99
S967287,C003026,Basic,2023-01-27,,29.99
S505927,C003027,Enterprise,2022-07-04,,129.99
S444464,C003028,Pro,2023-09-28,,59.99
S744620,C003029,Pro,2024-03-14,,59.99
S413011,C003030,Pro,2022-01-23,,59.99
S742645,C003031,Basic,2022-12-11,,29.99
S138802,C003032,Basic,2023-10-09,,29.99
S738819,C003033,Pro,2022-01-27,2022-11-23,59.99
S505697,C003034,Enterprise,2022-03-19,,129.99
S936348,C003035,Pro,2022-05-05,,59.99
S691983,C003036,Enterprise,2022-08-28,,129.99
S887154,C003037,Enterprise,2022-01-29,,129.99
S340614,C003038,Pro,2022-12-18,2023-03-18,59.99
S452628,C003039,Pro,2024-09-01,,59.99
S839421,C003040,Enterprise,2023-12-14,,129.99
S815838,C003041,Enterprise,2024-03-27,,129.99
S873212,C003042,Basic,2024-05-30,2024-10-27,29.99
S701744,C003043,Pro,2024-09-21,,59.99
S516395,C003044,Basic,2022-05-21,,29.99
S707730,C003045,Enterprise,2022-12-08,,129.99
S111298,C003046,Pro,2022-08-28,,59.99
S283659,C003047,Pro,2024-07-09,,59.99
S358581,C003048,Basic,2024-06-02,,29.99
S361062,C003049,Basic,2022-11-02,,29.99
S864019,C003050,Enterprise,2024-10-30,2024-12-31,129.99
S457489,C003051,Basic,2024-07-17,,29.99
S934551,C003052,Basic,2022-11-19,,29.99
S282695,C003053,Basic,2025-01-01,,29.99
S699142,C003054,Basic,2023-12-27,,29.99
S893490,C003055,Enterprise,2023-03-06,,129.99
S842222,C003056,Basic,2023-02-16,,29.99
S931171,C003057,Enterprise,2024-05-12,2024-12-31,129.99
S248441,C003058,Pro,2023-08-23,2023-11-21,59.99
S308652,C003059,Enterprise,2023-03-12,,129.99
S342001,C003060,Pro,2022-05-08,,59.99
S301456,C003061,Enterprise,2024-12-15,2024-12-31,129.99
S751750,C003062,Enterprise,2022-07-21,,129.99
S104468,C003063,Enterprise,2022-05-11,,129.99
S570427,C003064,Pro,2023-07-13,,59.99
S942464,C003065,Basic,2022-07-09,,29.99
S603335,C003066,Pro,2024-03-31,2024-08-28,59.99
S366045,C003067,Pro,2024-12-17,,59.99
S328245,C003068,Pro,2023-05-29,,59.99
S461927,C003069,Enterprise,2024-04-15,,129.99
S270838,C003070,Basic,2023-05-22,,29.99
S419037,C003071,Enterprise,2024-11-29,,129.99
S947047,C003072,Basic,2022-04-19,,29.99
S669460,C003073,Basic,2023-12-01,,29.99
S190996,C003074,Basic,2023-02-04,,29.99
S485501,C003075,Enterprise,2024-03-23,,129.99
S711221,C003076,Enterprise,2024-01-17,,129.99
S331260,C003077,Enterprise,2024-12-13,2024-12-31,129.99
S895205,C003078,Pro,2022-04-24,,59.99
S204822,C003079,Enterprise,2024-04-20,,129.99
S616889,C003080,Pro,2024-05-12,,59.99
S609537,C003081,Basic,2023-10-07,,29.99
S301584,C003082,Enterprise,2023-08-06,,129.99
S530760,C003083,Basic,2024-08-24,,29.99
S159751,C003084,Enterprise,2024-03-26,,129.99
S177294,C003085,Enterprise,2022-11-18,,129.99
S832584,C003086,Basic,2022-04-25,,29.99
S197751,C003087,Pro,2024-04-06,2024-12-31,59.99
S667143,C003088,Pro,2023-08-24,,59.99
S765418,C003089,Basic,2024-01-11,,29.99
S719285,C003090,Enterprise,2022-03-14,,129.99
S350680,C003091,Pro,2024-12-08,,59.99
S685750,C003092,Pro,2024-12-13,,59.99
S892780,C003093,Pro,2023-05-02,,59.99
S579728,C003094,Enterprise,2024-02-17,2024-12-31,129.99
S799642,C003095,Pro,2023-05-20,,59.99
S163586,C003096,Pro,2023-12-13,,59.99
S393407,C003097,Basic,2023-03-11,,29.99
S787923,C003098,Basic,2022-02-17,2023-03-14,29.99
S715642,C003099,Enterprise,2022-12-24,,129.99
S809175,C003100,Enterprise,2022-11-07,,129.99
S982937,C003101,Enterprise,2022-01-18,,129.99
S183916,C003102,Basic,2022-07-31,,29.99
S595367,C003103,Enterprise,2024-05-16,,129.99
S338704,C003104,Basic,2023-05-22,,29.99
S377030,C003105,Basic,2023-09-09,,29.99
S540610,C003106,Enterprise,2023-06-01,,129.99
S449522,C003107,Enterprise,2024-11-10,2024-12-31,129.99
S376852,C003108,Pro,2023-10-13,,59.99
S917345,C003109,Pro,2024-02-02,,59.99
S669214,C003110,Basic,2023-02-02,,29.99
S715145,C003111,Pro,2025-01-11,2024-12-31,59.99
S560103,C003112,Pro,2023-09-04,,59.99
S984680,C003113,Enterprise,2023-08-07,2024-05-03,129.99
S461169,C003114,Basic,2023-05-19,2023-10-16,29.99
S998048,C003115,Pro,2022-03-11,,59.99
S403573,C003116,Pro,2024-04-20,,59.99
S577116,C003117,Basic,2023-10-28,2024-02-25,29.99
S989936,C003118,Enterprise,2023-10-12,,129.99
S957345,C003119,Enterprise,2023-06-24,2024-08-17,129.99
S413415,C003120,Enterprise,2022-12-08,,129.99
S210295,C003121,Pro,2024-08-15,2024-12-31,59.99
S704116,C003122,Basic,2023-08-19,2024-12-31,29.99
S421570,C003123,Pro,2024-11-05,,59.99
S404013,C003124,Pro,2022-06-19,,59.99
